BetterExportAssetOrder
Improved by burnedpopcorn180
692 - obj_martlet_final_2_base
693 - obj_guardener_guy_gun_gun
694 - obj_battle_enemy_attack_axis_turrets
695 - obj_mansion_entrance_doors
696 - obj_quote_battle_ceroba_outro_3
697 - obj_necklace
698 - obj_jandroid_tellyvis_destroy_antena
699 - obj_flowey_battle_gray_gun
700 - obj_gold_cache_steamworks_factory_03
701 - obj_battle_enemy_attack_ceroba_phase_1_bell_fragments
702 - obj_factory_02_seesaw_wall
703 - obj_battle_enemy_attack_martlet_wing_gust_final_spawner
704 - obj_compound_ketchup
705 - obj_pulley_elevator_top
706 - obj_battle_enemy_attack_jg_2
707 - obj_flowey_battle_phase_2_controller_lowpoly
708 - obj_battle_enemy_attack_axis_energy_ball_explosion
709 - obj_mansion_study_particles
710 - obj_steamworks_22_energy_ball_fake
711 - obj_battle_enemy_attack_ceroba_petal_pile
712 - obj_flowey_1_attack_petal_pull_creator
713 - obj_flashback_02_toriel_mini_cutscene
714 - obj_guardener_background
715 - obj_battle_enemy_attack_jandroid_slippery_floor_bucket
716 - obj_battle_enemy_attack_sousborg_egg_piece
717 - obj_compound_chlorine
718 - obj_battle_enemy_attack_axis_blue_laser_spin
719 - obj_flowey_world_clover_dead
720 - obj_factory_numpad_overlay
721 - obj_battle_enemy_attack_axis_geno_1
722 - obj_compound_gold
723 - obj_battle_enemy_attack_sousborg_egg_fire
724 - obj_martlet_final_bg
725 - obj_flowey_battle_gray_spawner_crossbombs
726 - obj_steamworks_38_elevator_face
727 - obj_compound_soda_pepper
728 - obj_ceroba_pillar_warning_special
729 - obj_storm_fan_lever
730 - obj_martlet_final_attack_controller
731 - obj_quote_battle_jandroid_a
732 - obj_npc_backtrack_penilla
733 - obj_battle_enemy_attack_martlet_feather_circle_final_spawner
734 - obj_battle_enemy_attack_rotating_bullet_explode
735 - obj_chairiel
736 - obj_compound_soda_mints
737 - obj_battle_enemy_attack_macro_big_frog
738 - obj_factory_02_seesaw_puzzle_recreator
739 - obj_mansion_lroom_fireplace
740 - obj_flowey_battle_phase_2_lowpoly_dspike
741 - obj_attack_ace_cards_shape
742 - obj_battle_enemy_attack_guardener_attack_6
743 - obj_dialogue_dark
744 - obj_quote_battle_feisty_four_t10_starlo_1
745 - obj_battle_enemy_attack_axis_energy_ball_boss_red
746 - obj_steamworks_footsteps_collider
747 - obj_flowey_world_spear
748 - obj_fmartlet_spawner_wings_scratch
749 - obj_ceroba_transformation_p1_destroy
750 - obj_robot_build_finished_robot_item
751 - obj_battle_enemy_attack_asgore_sinusoid
752 - obj_battle_enemy_attack_ceroba_flower_circle_opener
753 - obj_feisty_four_ed_hand_right
754 - obj_newhome_03_cutscene_clover_soul_absorb_effect
755 - obj_battle_enemy_attack_jg_1
756 - obj_steamworks_35_trashcan
757 - obj_flowey_1_attack_pellet_circle_spawner
758 - obj_battle_enemy_attack_slither_snake_clay
759 - obj_hotland_roof_cutscene_neutral
760 - obj_battle_enemy_attack_ceroba_shotgun_pacifist_checker
761 - obj_heart_flowey_world_split_fast
762 - obj_battle_enemy_attack_pillar
763 - obj_macro_frog_counter
764 - obj_quote_battle_guardener
765 - obj_flowey_world_stalagmites
766 - obj_miner_tall_backtrack
767 - obj_mansion_study_tv
768 - obj_flowey_world_camera
769 - obj_dunes_42_b_npc_crestina_neutral
770 - obj_guardener_body
771 - obj_battle_enemy_attack_ceroba_phase_2_shield_bells_attack_3
772 - obj_steamworks_factory_02_face
773 - obj_ceroba_body_pacifist_phase_1
774 - obj_quote_battle_ceroba_outro_2
775 - obj_hotel_shop_puppet
776 - obj_guardener_bot_2
777 - obj_macro_froggit_light
778 - obj_battle_enemy_attack_ceroba_phase_2_attack_spawner_2
779 - obj_vines_fake_martlet
780 - obj_steamworks_29_gardener_bot
781 - obj_wild_east_endgame_cutscene_01
782 - obj_battle_enemy_attack_ceroba_bell
783 - obj_battle_enemy_attack_steam_puffs_creator
784 - obj_battle_enemy_attack_pulse_energy
785 - obj_compound_neon
786 - obj_battle_enemy_attack_macro_gun_flies_creator
787 - obj_flowey_battle_screen_glitch_ending
788 - obj_feisty_four_mooch_intro
789 - obj_mansion_kanako_books
790 - obj_battle_enemy_attack_ceroba_petal
791 - obj_battle_enemy_attack_guardener_bullet_impact
792 - obj_battle_enemy_attack_bullet_residue
793 - obj_battle_enemy_attack_bigfrog_frog_run
794 - obj_npc_hotland_producer
795 - obj_battle_enemy_attack_guardener_gear_piece_big
796 - obj_steamworks_29_in_battle_cutscene_4
797 - obj_martlet_final_body
798 - obj_macro_froggit_room_door
799 - obj_jandroid_body_bottom_destroy
800 - obj_ceroba_mask_overworld_transition
801 - obj_mansion_entrance_door
802 - obj_rodney_head_hotland
803 - obj_mansion_hall_study_door
804 - obj_guardener_meter
805 - obj_axis_trash_shot
806 - obj_npc_sandstorm_dunes_30
807 - obj_battle_enemy_attack_macro_transform_creator
808 - obj_quote_battle_tellyvis_a_2
809 - obj_battle_enemy_attack_flowey_lightning_horizontal
810 - obj_pedla_overworld
811 - obj_attack_guardener_laser_warning
812 - obj_battle_flowey_background
813 - obj_battle_enemy_attack_axis_turret_circling_geno
814 - obj_heart_flowey_world_split
815 - obj_battle_enemy_attack_jandroid_garbage_can
816 - obj_mail_station_hotland
817 - obj_flowey_world_lasers
818 - obj_quote_battle_ceroba_flashback_02
819 - obj_martlet_attack_glass
820 - obj_battle_enemy_attack_axis_geno_energy_ball_pulse
821 - obj_battle_enemy_attack_guardener_launcher_explosion
822 - obj_flowey_battle_phase_2_lowpoly_vulnerable
823 - obj_flowey_battle_screen_glitch_attack_switch
824 - obj_attack_ed_smash_boulders
825 - obj_battle_enemy_attack_mecha_frog_glass
826 - obj_martlet_attack_block_arrow_static
827 - obj_battle_enemy_attack_guardener_launcher_destroyable
828 - obj_heart_yellow_shot
829 - obj_shadow_drawer
830 - obj_hotland_roof_syringe
831 - obj_locked_door
832 - obj_battle_enemy_attack_macro_frog_choir_creator
833 - obj_battle_enemy_attack_macro_tongue_attack_creator
834 - obj_flowey_battle_screen_glitch
835 - obj_compound_sodium
836 - obj_jandroid_head_destroy
837 - obj_fmartlet_spawner_circular_scratch
838 - obj_battle_enemy_attack_axis_bomb_explode
839 - obj_flowey_battle_final
840 - obj_geno_narration
841 - obj_flowey_battle_phase_2_lowpoly_stickbug
842 - obj_menu_flowey
843 - obj_chem_05_computer
844 - obj_battle_enemy_attack_starlo_shooting_dynamite_checker_corrupt
845 - obj_chair_man_snowdin
846 - obj_sousborg_overworld
847 - obj_water_ripple_controller_waterfall
848 - obj_battle_enemy_attack_martlet_final_explosion
849 - obj_battle_enemy_attack_axis_blue_laser_grid
850 - obj_battle_enemy_attack_jandroid_slippery_floor_generator
851 - obj_battle_enemy_attack_color_lasers_2_creator
852 - obj_quote_battle_tellyvis_a_mid_attack
853 - obj_ceroba_phase_2_p1_circling_lantern
854 - obj_steamworks_35_cutscene_geno_outro_alt
855 - obj_flowey_battle_phase_2_paper_ball
856 - obj_attack_ceroba_transform_ring
857 - obj_asset_steamworks_dark_pipe
858 - obj_flowey_1_attack_mouth_face
859 - obj_dunes_43_number_pad_destroyed
860 - obj_truelab_door
861 - obj_cafe_dunes_shop_geno
862 - obj_flowey_1_attack_mouth_face_creator
863 - obj_factory_04_trashcan
864 - obj_factory_04_controller
865 - obj_fmartlet_star_medium
866 - obj_steamworks_22_controller_pacifist
867 - obj_battle_enemy_attack_axis_energy_ball_boss_geno
868 - obj_steamworks_17_lever
869 - obj_battle_enemy_attack_cactony_needle_top_generator_duo
870 - obj_dalv_luggage
871 - obj_attack_moray_sword_spin_orange
872 - obj_factory_03_numpad_number
873 - obj_battle_enemy_attack_spawner_asgore_fire_circle
874 - obj_guardener_guy_a_noarms
875 - obj_quote_battle_feisty_four_t9_mooch_1
876 - obj_compound_rutherfordium
877 - obj_battle_enemy_attack_axis_laser_grid
878 - obj_flowey_battle_gray_vine_for_grab
879 - obj_quote_battle_slither_b
880 - obj_battle_enemy_attack_tellyvis_tape
881 - obj_utslime_backtrack
882 - obj_quote_bubble_robot_battle_yellow
883 - obj_battle_ceroba_red_bullet
884 - obj_jandroid_hand_destroy
885 - obj_battle_enemy_attack_ceroba_phase_2_shield_bells_attack_2
886 - obj_feisty_four_moray_hand_left
887 - obj_complex_1c_doors
888 - obj_martlet_attack_talon_scratch_collide
889 - obj_flowey_battle_gray_vine_grab
890 - obj_dialogue_battle
891 - obj_sousborg_body_a
892 - obj_battle_enemy_attack_flowey_lightning_vertical
893 - obj_seesaw
894 - obj_factory_02_numpad
895 - obj_flowey_1_attack_7_shard
896 - obj_chair_man
897 - obj_crayon_box
898 - obj_complex_plant_2
899 - obj_battle_enemy_attack_ceroba_pillars
900 - obj_doorway_cerobas_mansion
901 - obj_hotland_03b_trash
902 - obj_flowey_battle_gray_spawner_guns
903 - obj_ceroba_phase_2_shield_reappear_old
904 - obj_flowey_1_attack_pellet_circle_pellet
905 - obj_sousborg_demonstration_egg
906 - obj_battle_enemy_attack_macro_fly
907 - obj_steamworks_16_in_battle_cutscene
908 - obj_battle_enemy_attack_ceroba_phase_2_p1_ribbon_attack
909 - obj_battle_flowey_background_ui
910 - obj_guardener_flower_corrupt
911 - obj_quote_battle_ceroba_outro_spare_2
912 - obj_battle_enemy_attack_ceroba_phase2_bell
913 - obj_battle_enemy_attack_guardener_laser_launcher
914 - obj_chem_05_maze_puzzle_player
915 - obj_steamworks_chem_07_id_reader
916 - obj_battle_enemy_attack_macro_car_smoke
917 - obj_castle_02_controller
918 - obj_rodney_hotland
919 - obj_battle_enemy_attack_guardener_checker_corrupt
920 - obj_mansion_kotatsu
921 - obj_npc_backtrack_dalv
922 - obj_credits_final_neutral
923 - obj_flowey_battle_gray_spawner_flytraps
924 - obj_quote_battle_starlo_outro_alt
925 - obj_steamworks_29_in_battle_cutscene_1
926 - obj_battle_enemy_attack_ceroba_flower_circle_full_spawner
927 - obj_battle_enemy_attack_martlet_feather_circle_final_checker
928 - obj_battle_enemy_attack_axis_orange_laser_grid
929 - obj_asset_steamworks_steam
930 - obj_martlet_final_base
931 - obj_castle_02_controller_party_member
932 - obj_flowey_battle_ow_vine
933 - obj_martlet_body_part_base
934 - obj_conveyor_stamp_blue
935 - obj_factory_02_controller
936 - obj_kill_ceroba_ending_flowey_cutscene
937 - obj_ceroba_quote_controller_flashback_02
938 - obj_quote_battle_martlet_genocide_final_2_outro
939 - obj_attack_ceroba_bell_ring_white
940 - obj_npc_hotland_spider_worker
941 - obj_hermit_bookshelf
942 - obj_battle_enemy_attack_axis_turret
943 - obj_ceroba_phase_2_overworld_cutscene_dialogue_chujin
944 - obj_flowey_rooftop_noise
945 - obj_steamworks_29_in_battle_cutscene_3
946 - obj_flowey_battle_paper_ball_spawner
947 - obj_jandroid_body_top_destroy
948 - obj_flowey_battle_phase_2_paper_thorn
949 - obj_newhome_special_bench
950 - obj_robot_destroy_part_parent
951 - obj_dev_console
952 - obj_hotland_roof_cutscene_geno
953 - obj_attack_ceroba_bell_ring_blue
954 - obj_fmartlet_spawner_splitting_feathers
955 - obj_background_boss_battle_axis_yellow
956 - obj_flowey_1_attack_intermission_hands
957 - obj_steamworks_22_energy_ball_fake_2
958 - obj_attack_cycler_flowey
959 - obj_asgore_npc
960 - obj_martlet_blue_shader
961 - obj_sousborg_left_arm_2_destroy
962 - obj_flowey_battle_ow_flashing_arrow
963 - obj_battle_enemy_attack_tellyvis_tape_generator
964 - obj_dunes_2_controller
965 - obj_factory_03_axis_flashlight
966 - obj_norunzone
967 - obj_battle_enemy_attack_fpellets
968 - obj_pellet_steamworks_34
969 - obj_battle_enemy_attack_smoke_puff
970 - obj_flowey_battle_phase_2_organic_bloodcell
971 - obj_miner_jacket
972 - obj_barrier_soul_battle
973 - obj_npc_card_players_controller
974 - obj_flashback_transition_glitch
975 - obj_hotland_roof_cutscene_pacifist
976 - obj_screen_fade_effect
977 - obj_flowey_battle_phase_2_clay_growing
978 - obj_goosic_body_b
979 - obj_big_boss_backtrack
980 - obj_battle_ceroba_special_attack_red_bullet_hitbox
981 - obj_macro_froggit_chest
982 - obj_martlet_final_dead
983 - obj_martlet_attack_glass_hurtbox
984 - obj_steamworks_37_controller
985 - obj_battle_enemy_attack_spawner_asgore_circle
986 - obj_flowey_battle_phase_2_controller_organic
987 - obj_battle_enemy_attack_axis_turret_geno
988 - obj_battle_enemy_attack_martlet_ff_2_final_checker
989 - obj_steamworks_35_in_battle_cutscene_1
990 - obj_attack_mooch_coin_bag_controller
991 - obj_npc_hotland_diamond_boy
992 - obj_heart_initiate_battle_quick
993 - obj_battle_enemy_attack_bigfrog_fly_herotarget
994 - obj_guardener_bot_1
995 - obj_steamworks_35_cutscene_pacifist_alt
996 - obj_quote_battle_axis_pacifist_cutscenes
997 - obj_flowey_world_lever
998 - obj_npc_starlo_backtrack
999 - obj_ceroba_scream_ring
1000 - obj_battle_justice_effect
1001 - obj_flowey_battle_organic_bloodcell_spawner
1002 - obj_dunes_25_controller
1003 - obj_ceroba_transformation_p1_bell
1004 - obj_battle_enemy_attack_space_frog
1005 - obj_martlet_attack_talon_giant
1006 - obj_cake
1007 - obj_petal_generator_phase_1
1008 - obj_flowey_1_attack_shoebox
1009 - obj_attack_moray_balls_controller
1010 - obj_mansion_study_tv_interact
1011 - obj_battle_ceroba_special_attack_red_bullet
1012 - obj_goosic_dead
1013 - obj_flowey_battle_phase_2_paper_plane
1014 - obj_flowey_rooftop_big
1015 - obj_battle_enemy_attack_guardener_seed_grow
1016 - obj_shadow_master
1017 - obj_light_master
1018 - obj_shadow_collider
1019 - obj_solidparent
1020 - obj_arcade_bullet_big
1021 - obj_wall
1022 - obj_stairs
1023 - obj_cutscene_steamworks_34
1024 - obj_stairsb
1025 - obj_dl
1026 - obj_dr
1027 - obj_steamworks_33_cutscene_neutral
1028 - obj_ul
1029 - obj_battle_enemy_attack_sousborg_season_generator
1030 - obj_ur
1031 - obj_pl
1032 - obj_doorway
1033 - obj_slippery_ice
1034 - obj_castle_beam
1035 - obj_sign
1036 - obj_interactable
1037 - obj_fakedoorway
1038 - obj_doorway_blocker_dalvsroom
1039 - obj_melancholy_blocker_dalvsroom
1040 - obj_doorway_blocker_dalvshouse
1041 - obj_event_collider
1042 - obj_dialogue
1043 - obj_dialoguebox
1044 - obj_dialoguebox_dummy
1045 - obj_rndenc
1046 - obj_scriptedencounters
1047 - obj_genoflowey
1048 - obj_exGeno
1049 - obj_parallax_background_steamworks_34
1050 - obj_ex
1051 - obj_martlet_attack_wing_feather
1052 - obj_noEnc
1053 - obj_testcircle
1054 - obj_exit
1055 - obj_cwall
1056 - obj_testbutton
1057 - obj_debugger
1058 - obj_dbgencounter
1059 - obj_debug_main_menu
1060 - obj_battle_enemy_attack_space_rock_debris
1061 - obj_mansion_chujin_tape_extra
1062 - obj_transition_white_debug
1063 - obj_battle_enemy_attack_jandroid_garbage_cans_duo_generator
1064 - obj_intro_slide_1_parent
1065 - obj_intro_slide_1_new
1066 - obj_intro_slide_1_5_new
1067 - obj_intro_slide_1_5_new_eyes
1068 - obj_ceroba_dead_pacifist
1069 - obj_intro_slide_2_parent
1070 - obj_intro_border_slide_2
1071 - obj_intro_coffins_slide_2
1072 - obj_intro_slide_3_parent
1073 - obj_intro_slide_3_new
1074 - obj_attack_moray_sword_spin
1075 - obj_intro_slide_4_parent
1076 - obj_attack_ed_grab_hand_hurtbox_return
1077 - obj_flowey_1_attack_9_head
1078 - obj_crayon_minigame
1079 - obj_intro_border_slide_4
1080 - obj_intro_background_slide_4
1081 - obj_intro_dood_slide_4
1082 - obj_intro_canister_slide_4
1083 - obj_sme_yellow_rhythm_note_geno
1084 - obj_chem_04_cabinet
1085 - obj_intro_heart_slide_4
1086 - obj_intro_slide_5_parent
1087 - obj_intro_mountain_slide_5
1088 - obj_intro_slide_6_parent
1089 - obj_intro_slide_6_new
1090 - obj_intro_slide_7_parent
1091 - obj_intro_slide_7_new
1092 - obj_intro_slide_8_parent
1093 - obj_intro_slide_8_new
1094 - obj_battle_enemy_attack_martlet_genocide_feather_ext_feather_final
1095 - obj_intro_slide_9_parent
1096 - obj_intro_clover_slide_9
1097 - obj_intro_slide_10_parent
1098 - obj_intro_border_slide_10
1099 - obj_intro_cave_slide_10
1100 - obj_intro_clover_slide_10
1101 - obj_intro_generator
1102 - obj_intro_fade_screen
1103 - obj_intro_fade_in_screen
1104 - obj_intro_text
1105 - obj_steamworks_04_overlay_top
1106 - obj_pause_menu
1107 - obj_savebox
1108 - obj_item_use_menu
1109 - obj_fast_travel_menu
1110 - obj_dialogue_drop
1111 - obj_quote_battle_goosic_b
1112 - obj_mail
1113 - obj_mail_drop
1114 - obj_yellowlogoINTRO
1115 - obj_undertalelogoINTRO
1116 - obj_transition
1117 - obj_transition_white
1118 - obj_transition2
1119 - obj_battle_transition
1120 - obj_camera
1121 - obj_mainmenu
1122 - obj_flowey_1_attack_audience_hate_sign
1123 - obj_quote_battle_ceroba_outro_spare_1
1124 - obj_mainmenu_debug
1125 - obj_flashback_lab_table
1126 - obj_smallmask
1127 - obj_battle_enemy_attack_guardener_attack_2
1128 - obj_cconfig
1129 - obj_npc_parent
1130 - obj_npc_base
1131 - obj_npc_template
1132 - obj_quote_battle_feisty_four_t8_moray
1133 - obj_actor_npc_base
1134 - obj_test_martlet
1135 - obj_test_follower
1136 - obj_test_dalv
1137 - obj_path_test
1138 - obj_cutscene
1139 - obj_cutscene2
1140 - obj_cutscene3
1141 - obj_wild_east_dina_shop
1142 - obj_controller
1143 - obj_radio
1144 - obj_ceroba_phase_2_staff
1145 - obj_audio_fade_helper
1146 - obj_audio_sudden_stop_helper
1147 - obj_cutscene_ex
1148 - obj_credits
1149 - obj_encounterheart
1150 - obj_overworld_fade_in_screen
1151 - obj_quitting
1152 - obj_pl_follow
1153 - obj_clovsleep
1154 - obj_newhome_01_elevator
1155 - obj_quote_battle_tellyvis_a
1156 - obj_playerfall
1157 - obj_clover_fall
1158 - obj_ace_npc
1159 - obj_toriel_npc
1160 - obj_blackjack_npc
1161 - obj_ceroba_npc
1162 - obj_ed_npc
1163 - obj_smokey_backtrack
1164 - obj_martlet_npc
1165 - obj_mooch_npc
1166 - obj_axis_npc
1167 - obj_moray_npc
1168 - obj_player_npc
1169 - obj_starlo_npc
1170 - obj_martlet_follower
1171 - obj_ceroba_follower
1172 - obj_card_game_controller
1173 - obj_card_game_card
1174 - obj_battle_enemy_attack_sousborg_season_salt_rise
1175 - obj_sworks_32_mail_cutscene
1176 - obj_card_game_cursor
1177 - obj_arcade_bullet
1178 - obj_arcade_enemy
1179 - obj_arcade_boss
1180 - obj_fmartlet_spawner_feathers_scratch_2
1181 - obj_arcade_controller
1182 - obj_arcade_enemy_bullet
1183 - obj_arcade_enemy_homing
1184 - obj_arcade_enemy_tear
1185 - obj_arcade_ghost
1186 - obj_arcade_intro
1187 - obj_arcade_upgrade
1188 - obj_arcade_mew
1189 - obj_arcade_score
1190 - obj_arcade_swordsman
1191 - obj_determination
1192 - obj_savefl
1193 - obj_mail_whale
1194 - obj_mail_whale_arrive
1195 - obj_dimensionbox
1196 - obj_mail_station_base
1197 - obj_ruins_01_controller
1198 - obj_ruins_02_controller
1199 - obj_ruins_03_controller
1200 - obj_ruins_04_controller
1201 - obj_pplate
1202 - obj_switch1
1203 - obj_poster
1204 - obj_switch2
1205 - obj_switch3
1206 - obj_switch4
1207 - obj_walltext
1208 - obj_attack_ace_cards_shape_remnant
1209 - obj_door
1210 - obj_logo2
1211 - obj_logo
1212 - obj_water
1213 - obj_inviswall
1214 - obj_drintro
1215 - obj_battle_enemy_attack_ceroba_flower_circle_half_spawner
1216 - obj_books
1217 - obj_tumble_medium
1218 - obj_dunes_29b_controller_neutral
1219 - obj_duck
1220 - obj_broom
1221 - obj_candle
1222 - obj_dalv_boards
1223 - obj_dalv_diary
1224 - obj_dalvDoor
1225 - obj_dalvdrawer
1226 - obj_dalvExit_blocker
1227 - obj_battle_enemy_attack_tellyvis_logo
1228 - obj_dalvsroom_desk
1229 - obj_dalvsroom_gramophone
1230 - obj_dalvsroom_chest
1231 - obj_sousborg_encoutner
1232 - obj_dalvsroom_organ
1233 - obj_flower_pot
1234 - obj_asset_steamworks_smallgear
1235 - obj_flowey_npc_boards_genocide
1236 - obj_fridge
1237 - obj_painting
1238 - obj_barrier_soul
1239 - obj_wardrobe
1240 - obj_darkruins_01_special_waiter
1241 - obj_darkruins_01_rope
1242 - obj_darkruins_01_resettext
1243 - obj_mask_controller
1244 - obj_mazelever
1245 - obj_gatelever
1246 - obj_lever
1247 - obj_puzzleresetlever
1248 - obj_day2lever
1249 - obj_spikes
1250 - blockbb
1251 - obj_solve
1252 - obj_conveyor_belt
1253 - obj_parentlight
1254 - obj_lightp
1255 - obj_lightp2
1256 - obj_battle_enemy_attack_energy_balls_2_creator
1257 - obj_puzzle
1258 - obj_puzzle1
1259 - obj_puzzle2
1260 - obj_puzzle3bridgeroom
1261 - obj_micro1
1262 - obj_micro2
1263 - obj_micro3
1264 - obj_micro4
1265 - obj_micro5
1266 - obj_tinyfboulder
1267 - obj_tinierfboulder
1268 - obj_goosic_head_destroy
1269 - obj_dalv
1270 - obj_dalv2
1271 - obj_dalv3
1272 - obj_credits_final_paci
1273 - obj_npc_complex_cursor
1274 - obj_decibat
1275 - obj_decibat_asleep
1276 - obj_flowey_battle_phase_2_lowpoly_pellet
1277 - obj_decibatzzs
1278 - obj_fliernpc
1279 - obj_heart_battle_fighting_yellow_final
1280 - obj_battle_enemy_attack_tellyvis_logo_orange
1281 - obj_penillanpc
1282 - obj_crispynpc
1283 - obj_rorrimnpc
1284 - obj_scnpc
1285 - obj_dustnpc
1286 - obj_flash
1287 - obj_fakewatermd
1288 - obj_fakewaterm
1289 - obj_fakewaterlc
1290 - obj_fakewaterrc
1291 - obj_fakewaterlcd
1292 - obj_fakewaterlcr
1293 - obj_fakewaterl
1294 - obj_fakewater
1295 - obj_flowey_battle_gray_horse_target
1296 - obj_fakewateropenl
1297 - obj_martlet_final_syringe
1298 - obj_fakewateropenm
1299 - obj_fakeopenr
1300 - obj_waterm
1301 - obj_goosic_crown_destroy
1302 - obj_waterfall
1303 - obj_waterjunk
1304 - obj_waterjunk2
1305 - obj_jane_doe_npc
1306 - obj_quote_battle_feisty_four_t10_ed_1
1307 - obj_waterjunk3
1308 - obj_darkness
1309 - obj_feisty_four_ed_head
1310 - obj_yellowlogo
1311 - obj_undertale
1312 - obj_floweytrigger
1313 - obj_cornwebtext
1314 - obj_determinationcutscene
1315 - obj_sousborg_hat_destroy
1316 - obj_flowey1
1317 - obj_dialogue_withered_floweys
1318 - obj_waterdr
1319 - obj_lemonadestand
1320 - obj_signdr
1321 - obj_drgate
1322 - obj_drgatetop
1323 - obj_hiddenentrance
1324 - obj_ccitem
1325 - obj_pear
1326 - obj_pebblesitem
1327 - obj_featheritem
1328 - obj_steamworks_chute_travel_effect
1329 - obj_decibat_cutscene
1330 - obj_petal_generator_overworld
1331 - obj_fmartlet_star_big
1332 - obj_cornbox1
1333 - obj_cornbox2
1334 - obj_cornboxdoge
1335 - obj_largetorch
1336 - obj_normaltorch
1337 - obj_flowey_npc_dalvExit_genocide
1338 - obj_microf_cutscene
1339 - obj_battle_enemy_attack_spawner_asgore_circle_full
1340 - obj_fmartlet_2_spawner_blocks_3
1341 - obj_mfnpc
1342 - obj_mfnpc2
1343 - obj_caterpillar
1344 - obj_darkruins_doorExit
1345 - obj_flowey_1_attack_8_soul
1346 - obj_darkruins_doorLight
1347 - obj_cornweb
1348 - obj_drexit
1349 - obj_darkruins_fog_manager_yellow
1350 - obj_battle_enemy_attack_spawner_asgore_sinusoid
1351 - part_snow
1352 - obj_snowdin_20_stairs_front
1353 - obj_floweytrigger_snowdin3
1354 - obj_ceroba_phase_2_red_shader
1355 - obj_battle_enemy_attack_axis_turret_bullet_geno
1356 - obj_delta_rune
1357 - obj_water_meter_
1358 - obj_ceroba_transformation_beam
1359 - obj_flowey_snowdin3
1360 - obj_giantrock_yellow
1361 - obj_adventurers_campfire
1362 - obj_adventurer_female
1363 - obj_adventurer_male
1364 - obj_heart_dimensional_box_overworld
1365 - obj_dimensional_box_screen_overworld
1366 - obj_fishinghole_snowdin_04
1367 - obj_reflection_shader_snowdin_04
1368 - obj_snowdin06_woodgate
1369 - obj_snowdin06_woodbars
1370 - obj_ceroba_transformation_soul
1371 - obj_snowdin06_lever_overworld_yellow
1372 - obj_screen_shatter_effect
1373 - obj_snowdin06_puzzlesign_overworld_yellow
1374 - obj_martlet_snowdin_06
1375 - obj_snowdin_06_screenshake
1376 - obj_cutscene_snowdin_06
1377 - obj_puzzle_plank_overworld_yellow
1378 - obj_molten_rock_overworld_yellow
1379 - obj_puzzle_rails_overworld_yellow
1380 - obj_dialogue_call_for_help
1381 - obj_battle_enemy_attack_ceroba_phase_1_bullets
1382 - obj_slider_top_overworld_yellow
1383 - obj_slider_bot_overworld_yellow
1384 - obj_puzzle_controller_overworld_yellow
1385 - obj_cog_overworld_yellow
1386 - obj_mail_whale_steamworks_32
1387 - obj_cogr_overworld_yellow
1388 - obj_puzzle_ice_cube_overworld_yellow
1389 - obj_puzzle_funnel_overworld_yellow
1390 - obj_dialogue_nongui
1391 - obj_puzzle_water_meter_overworld_yellow
1392 - obj_roper_overworld_yellow
1393 - obj_ropel_overworld_yellow
1394 - obj_factory_03_numpad
1395 - obj_woodboard_overworld_yellow
1396 - part_smoke_puzzle
1397 - obj_hotland_roof_flowey_pellets
1398 - part_drops_puzzle
1399 - obj_slurpy
1400 - part_smoke_slurpy
1401 - obj_battle_enemy_attack_axis_orange_laser_geno
1402 - obj_lamppost
1403 - obj_martlet_note
1404 - obj_flowey_battle_gray_bullet
1405 - obj_crystal_tree
1406 - obj_factory_02_conveyor_puzzle_recreator
1407 - obj_santa_npc
1408 - obj_motriggered_snowdin_09
1409 - obj_mo_kiosk
1410 - obj_mo_menu
1411 - obj_npc_hotland_heats_waitsman
1412 - obj_ceroba_follower_quote_ext
1413 - obj_snowdin_09_mo
1414 - obj_snowdin_09_mo_stool
1415 - obj_mo_dialogue
1416 - obj_snowcastle
1417 - obj_sans_lake
1418 - obj_reflection_shader_snowdin_10
1419 - obj_asgore_trident_shard
1420 - obj_ice_wolf
1421 - obj_flowey_battle_phase_2_yarn_hand_shoot
1422 - obj_ice_blocks
1423 - obj_guardener_vine_piece
1424 - obj_battle_enemy_attack_ceroba_phase_2_p1_rope_circle
1425 - obj_ice_cube
1426 - obj_water_splash
1427 - obj_room_controller_snowdin_10b
1428 - obj_flowey_1_attack_soul
1429 - obj_mail_whale_trigger_snowdin_11
1430 - obj_mail_whale_snowdin_11
1431 - obj_mail_station_snowdin_11
1432 - obj_steamworks_21b_cutscene
1433 - obj_room_controller_snowdin_13
1434 - obj_snowdin_13_rephil
1435 - obj_snowdin_13_swig
1436 - obj_steam_walk_blocker
1437 - obj_snowdin_13_toast
1438 - obj_snowdin_13_shuffler_overworld_yellow
1439 - obj_snowdin_13_ball
1440 - obj_honeydew_entrance
1441 - obj_cabin_blankie
1442 - obj_geno_backtrack_blocker
1443 - obj_cabin_fireburn
1444 - obj_cabin_campfire
1445 - obj_cabin_bear
1446 - obj_check_snowdin_14b_overworld_yellow
1447 - obj_shopkeeper_snowdin_14b_overworld_yellow
1448 - obj_npc_backtrack_miner
1449 - obj_couchbear_snowdin_14b_overworld_yellow
1450 - obj_rodney_head_snowdin_14b_overworld_yellow
1451 - obj_noteblock_snowdin_14b_overworld_yellow
1452 - obj_soundtrack_snowdin_14b_overworld_yellow
1453 - obj_rodney_snowdin_14b_overworld_yellow
1454 - obj_bar_snowdin_14b_overworld_yellow
